,Sensor Ext 1,,,,,,Sensor Int 1,,,,,,Sensor Int 2,,,
16:32:11,,,,,,,18.74,58.4,555,274,1.23,26,19.88,49.57,589,PRINTING
16:33:11,25.58,39.17,460,100,4.7,37,18.61,53.39,581,389,2.25,19,21.57,34.39,462,PAUSED
16:34:11,21.39,59.93,580,159,0.44,9,20.43,41.95,503,118,2.37,25,18.81,53.59,530,ERROR
16:35:11,26.83,38.21,596,256,4.32,18,20.3,33.48,546,180,4.46,25,24.92,39.81,527,ERROR
16:36:11,26.86,47.3,525,223,4.91,7,22.25,45.64,451,20,1.61,40,23.43,46.02,445,IDLE
16:37:11,24.23,38.83,490,256,2.71,14,19.91,35.71,407,240,1.11,33,25.15,51.28,593,PAUSED
16:38:11,24.54,32.72,566,82,4.09,22,24.16,53.18,538,65,1.04,34,24.37,30.56,434,IDLE
16:39:11,21.36,43.69,466,265,3.24,28,27.26,44.06,396,211,1.43,24,,,,ERROR
16:40:11,22.37,35.29,495,268,4.84,1,22.84,41.21,462,93,3.55,2,23.04,39.91,563,PAUSED
16:41:11,23.33,42.61,388,206,2.02,44,20.75,50.3,484,9,4.12,23,25.08,59.51,486,PAUSED
16:42:11,27.46,57.78,539,91,3.79,24,24.12,36.48,509,68,0.4,49,21.87,54.14,526,PAUSED
16:43:11,,,,,,,27.99,54.98,586,326,3.05,48,22.56,32.62,582,ERROR
16:44:11,23.13,51.1,558,257,4.71,7,21.27,39.21,414,36,4.45,42,,,,PRINTING
16:45:11,27.69,46.3,562,425,3.15,25,27.07,46.87,382,218,1.7,16,19.5,47.71,558,PAUSED
16:46:11,24.43,58.25,394,387,1.86,21,22.8,35.3,530,251,2.75,16,20.62,49.43,503,IDLE
16:47:11,19.72,53.34,494,424,4.56,42,19.46,54.95,527,377,2.84,47,20.26,47.71,468,PAUSED
16:48:11,27.3,38.32,512,129,3.43,15,25.87,52.54,495,390,2.22,44,23.48,55.61,463,PRINTING
16:49:11,26.95,30.07,419,121,1.4,39,25.76,51.29,548,159,4.4,3,,,,PRINTING
16:50:11,27.66,49.04,544,453,3.41,23,24.03,51.27,559,32,4.03,42,24.21,57.41,567,PRINTING
16:51:11,26.3,44.06,521,325,1.24,37,21.42,54.66,464,225,1.45,28,23.67,36.5,490,IDLE
16:52:11,20.25,59.37,426,434,2.25,46,25.04,44.99,514,368,3.21,19,26.9,50.36,437,ERROR
16:53:11,25.99,33.83,572,114,2.78,46,27.53,56.96,600,121,2.34,40,27.07,39.03,409,ERROR
16:54:11,26.08,44.71,448,51,3.98,37,19.6,48.65,428,274,1.62,49,23.75,46.36,495,ERROR
16:55:11,26.42,32.26,569,187,1.08,38,27.39,46.85,546,399,3.5,9,25.5,56.2,392,IDLE
16:56:11,19.21,44.39,389,239,2.99,18,20.65,49.74,409,404,2.83,24,22.81,46.42,535,ERROR
16:57:11,20.79,38.36,549,340,0.46,9,19.12,54.3,514,353,1.36,2,24.38,30.99,389,PAUSED
16:58:11,22.93,50.7,480,459,3.52,23,22.0,48.61,394,321,4.14,37,25.1,57.8,553,PRINTING
16:59:11,18.77,40.7,539,60,2.28,43,18.46,59.16,466,468,0.8,1,,,,ERROR
17:00:11,25.2,38.67,594,461,2.62,3,19.59,55.59,406,164,3.35,1,20.28,37.17,547,IDLE
17:01:11,19.16,35.56,519,346,2.21,32,24.85,41.53,544,340,1.79,48,25.71,51.51,566,PAUSED
17:02:11,22.33,40.52,487,468,1.17,26,23.25,37.89,496,26,1.29,41,25.3,55.65,390,PRINTING
17:03:11,24.56,57.65,517,394,2.66,30,19.61,35.46,555,499,0.73,41,25.55,51.7,491,PRINTING
17:04:11,20.84,48.02,576,150,4.58,29,,,,,,,24.87,57.35,518,ERROR
17:05:11,19.49,41.04,413,132,2.89,12,22.92,37.75,582,103,4.72,4,27.22,50.69,524,ERROR
17:06:11,18.92,39.26,474,300,1.75,0,,,,,,,25.52,32.67,428,PRINTING
17:07:11,18.9,57.59,562,439,1.66,17,26.02,39.35,382,284,0.45,2,20.25,49.05,402,PRINTING
17:08:11,,,,,,,24.2,32.07,448,173,3.91,1,21.34,46.09,412,PRINTING
17:09:11,22.05,33.19,540,449,2.59,1,,,,,,,24.62,42.95,445,PAUSED
17:10:11,21.95,52.38,446,137,4.67,43,23.12,40.95,548,266,1.4,36,21.27,58.39,564,PRINTING
17:11:11,23.45,48.25,521,273,1.73,36,25.34,51.53,402,452,0.37,27,20.74,33.76,461,IDLE
17:12:11,24.71,40.39,550,126,0.87,23,22.23,30.94,419,400,2.4,29,21.83,55.95,391,PAUSED
17:13:11,19.91,46.43,557,109,2.82,18,26.93,38.05,490,220,3.08,48,,,,ERROR
17:14:11,,,,,,,22.24,44.75,509,328,0.98,34,18.87,57.36,592,IDLE
17:15:11,23.35,51.53,392,329,2.85,38,22.46,32.46,544,473,2.96,21,24.39,53.68,448,PRINTING
17:16:11,21.61,44.87,462,276,0.96,1,21.52,32.48,600,207,4.43,45,25.42,45.77,386,PAUSED
17:17:11,21.92,51.21,412,139,1.3,49,25.57,34.44,522,300,4.22,25,26.19,34.2,427,ERROR
17:18:11,24.82,31.61,500,210,0.47,46,20.58,37.13,492,7,0.89,34,20.71,50.85,529,IDLE
17:19:11,19.08,48.8,420,20,4.11,45,26.76,35.6,448,212,2.06,17,18.57,41.12,523,PAUSED
17:20:11,27.76,44.84,490,484,1.91,45,25.42,53.61,550,163,1.64,45,19.06,55.24,385,PRINTING
17:21:11,20.05,52.88,530,4,1.29,6,22.9,39.63,552,498,2.76,14,19.53,45.71,580,ERROR
17:22:11,22.44,34.13,590,242,0.56,47,24.46,50.4,581,474,3.25,36,22.12,59.64,513,ERROR
17:23:11,25.85,58.54,570,412,1.43,48,25.21,36.64,584,134,0.2,48,24.65,38.97,408,PRINTING
17:24:11,27.73,58.95,446,101,2.13,27,20.73,39.33,562,438,2.21,36,19.52,43.33,575,PAUSED
17:25:11,27.45,32.51,407,110,1.64,10,19.66,45.89,470,204,0.73,26,19.18,40.23,420,IDLE
17:26:11,21.97,59.56,532,77,3.18,25,26.26,59.78,459,48,2.48,34,,,,PRINTING
17:27:11,26.76,36.19,407,18,2.18,6,27.32,48.31,585,92,3.44,4,22.34,48.56,590,ERROR
17:28:11,18.07,50.45,412,57,4.83,36,27.37,52.5,416,177,2.82,4,21.31,47.43,546,IDLE
17:29:11,23.46,43.73,543,96,2.93,39,19.49,50.71,425,127,3.47,29,25.1,30.65,498,IDLE
17:30:11,21.73,53.06,512,119,2.33,45,27.7,57.43,436,167,2.17,38,24.1,49.98,392,IDLE
17:31:11,27.16,50.08,522,308,2.97,9,21.62,36.41,483,258,1.07,8,19.69,59.74,496,PAUSED
17:32:11,22.07,52.51,513,127,1.47,14,20.75,37.78,451,36,1.75,45,22.27,57.67,423,ERROR
17:33:11,24.63,43.67,455,178,4.61,3,19.06,42.69,437,16,1.06,23,18.65,52.79,413,ERROR
17:34:11,25.2,54.21,523,413,4.47,40,24.83,50.65,508,418,3.91,38,18.2,41.6,445,PAUSED
17:35:11,25.21,33.53,413,367,0.44,49,19.54,45.0,535,129,0.94,32,25.62,56.99,591,PRINTING
17:36:11,,,,,,,21.73,39.82,382,86,0.94,30,20.45,40.71,597,IDLE
17:37:11,24.48,55.04,543,168,2.06,12,22.85,38.57,529,223,2.57,5,18.79,59.98,518,PRINTING
17:38:11,25.69,59.89,524,153,2.93,47,,,,,,,26.17,44.8,403,IDLE
17:39:11,20.74,48.61,385,327,3.06,37,24.32,58.27,520,206,3.75,17,22.07,32.33,554,IDLE
17:40:11,18.9,38.22,438,417,2.14,32,18.12,48.9,426,462,4.52,29,24.12,43.62,493,PRINTING
17:41:11,20.93,42.71,523,136,3.89,0,,,,,,,25.63,33.15,528,PAUSED
17:42:11,19.89,38.54,507,311,2.55,32,26.39,48.61,557,314,1.58,1,23.92,35.78,472,PRINTING
17:43:11,19.27,38.53,578,374,1.98,44,18.48,45.77,400,202,3.92,25,19.32,48.35,528,PAUSED
17:44:11,24.66,48.64,482,304,1.62,5,27.75,55.03,535,393,2.21,3,26.62,39.71,554,PRINTING
17:45:11,25.84,46.56,513,214,0.99,10,27.53,45.13,395,183,2.37,47,26.1,40.37,409,PAUSED
17:46:11,27.7,50.03,458,170,2.51,22,20.97,50.69,582,57,4.34,46,27.91,41.2,419,IDLE
17:47:11,24.48,30.78,479,184,3.13,7,23.06,40.42,513,434,2.12,50,18.28,34.37,598,PRINTING
17:48:11,23.2,43.84,487,103,3.44,34,19.94,42.13,544,484,4.47,1,24.49,52.11,486,PRINTING
17:49:11,27.62,44.49,586,38,2.37,10,24.21,37.27,468,49,4.62,13,27.29,47.05,396,PRINTING
17:50:11,25.7,48.91,493,307,4.49,0,23.09,31.46,430,232,3.6,38,20.44,52.3,387,IDLE
17:51:12,27.03,56.26,592,107,2.92,3,24.87,56.41,590,374,4.53,24,20.45,37.59,527,ERROR
17:52:12,27.47,54.4,545,484,2.4,35,19.88,37.4,480,1,4.8,28,20.52,41.23,441,IDLE
17:53:12,18.35,50.76,431,93,4.96,13,,,,,,,24.18,35.78,455,ERROR
17:54:12,22.61,58.09,520,188,4.69,28,23.56,48.49,397,53,4.23,24,27.09,57.67,515,PAUSED
17:55:12,22.61,42.67,396,243,4.32,14,18.38,51.72,449,159,4.27,21,22.62,30.59,584,PRINTING
17:56:12,25.39,44.53,531,423,4.93,42,18.92,43.58,393,7,4.36,32,24.0,38.87,507,PAUSED
17:57:12,19.39,57.02,553,360,2.35,36,26.98,49.84,513,298,1.76,23,27.31,57.93,490,ERROR
17:58:12,23.32,31.46,547,225,3.88,8,,,,,,,21.58,47.74,473,PRINTING
17:59:12,25.39,30.98,518,22,2.07,0,18.83,48.43,472,242,3.73,16,,,,IDLE
18:00:12,,,,,,,26.81,48.31,483,421,2.21,36,25.39,59.51,571,PAUSED
18:01:12,24.32,46.03,507,133,4.58,9,23.36,30.93,483,473,2.35,6,26.77,57.38,496,IDLE
18:02:12,22.92,58.29,437,436,0.47,33,27.94,40.22,592,220,2.01,48,19.59,51.04,522,IDLE
18:03:12,20.66,53.2,520,180,4.35,40,25.71,58.91,450,18,2.08,5,19.96,59.45,506,ERROR
18:04:12,20.05,34.58,384,413,2.55,28,21.64,41.92,403,412,4.65,35,26.27,56.4,437,ERROR
18:05:12,24.49,55.02,572,37,1.93,19,24.28,43.29,548,123,1.86,17,27.15,36.6,394,IDLE
18:06:12,27.56,31.11,467,16,2.75,22,26.92,37.61,514,199,0.81,14,22.11,31.61,435,PAUSED
18:07:12,24.33,43.4,414,390,4.05,40,20.05,46.44,537,239,3.03,5,24.88,49.46,469,ERROR
18:08:12,20.5,49.18,472,151,0.31,43,,,,,,,21.13,40.75,413,PAUSED
18:09:12,27.24,42.3,390,68,0.22,36,24.61,35.49,485,241,2.89,4,20.96,48.79,488,ERROR
18:10:12,24.88,53.42,545,45,4.17,33,25.44,43.01,386,176,0.65,35,26.34,31.59,577,ERROR
18:11:12,25.08,34.48,568,112,4.8,5,18.15,31.62,598,204,3.57,30,20.78,59.78,502,PAUSED
18:12:12,25.39,54.1,483,205,4.24,42,18.14,51.55,479,438,1.2,29,27.06,48.1,435,IDLE
18:13:12,24.85,39.5,575,17,4.03,25,22.47,49.47,425,463,3.78,27,27.17,34.07,577,PRINTING
18:14:12,27.53,35.32,439,83,4.4,2,27.46,35.57,381,397,1.57,35,20.91,51.27,448,IDLE
18:15:12,20.14,54.91,521,379,1.8,45,22.15,34.08,552,466,4.35,50,20.28,32.94,588,PAUSED
18:16:12,23.57,51.04,551,92,2.88,33,18.17,51.59,509,420,0.38,4,,,,PRINTING
18:17:12,22.94,43.9,500,411,3.41,14,22.77,52.37,418,493,0.89,42,24.86,35.86,438,ERROR
18:18:12,24.94,31.05,434,296,3.84,44,18.9,53.92,450,4,3.97,24,26.14,50.46,593,IDLE
18:19:12,23.41,43.98,460,67,1.32,15,24.59,43.62,571,393,1.47,41,26.83,55.12,484,ERROR
18:20:12,19.18,43.69,421,254,0.08,18,25.28,46.2,389,313,3.16,8,25.35,32.51,396,PRINTING
18:21:12,20.1,51.12,544,352,2.75,26,25.11,30.64,509,182,1.47,5,24.71,45.13,596,PAUSED
18:22:12,23.43,32.05,424,165,2.87,38,22.01,59.98,531,416,1.45,23,24.79,48.49,391,IDLE
18:23:12,19.22,39.69,501,201,1.97,5,19.0,44.53,599,93,0.1,1,23.53,57.0,485,PAUSED
18:24:12,27.33,59.35,488,99,1.13,21,26.8,36.31,405,456,2.21,24,25.81,56.28,442,PRINTING
18:25:12,19.21,38.56,536,400,1.31,34,21.88,50.7,544,288,4.66,28,23.59,56.59,480,ERROR
18:26:12,24.98,34.12,495,208,4.74,5,27.52,34.1,449,230,4.0,19,19.8,58.03,436,PAUSED
18:27:12,21.1,30.27,484,150,1.4,9,,,,,,,,,,ERROR
18:28:12,,,,,,,24.97,49.88,489,153,1.12,17,27.54,41.01,491,ERROR
18:29:12,20.29,47.81,503,1,2.2,49,24.19,32.36,445,136,3.28,12,21.62,54.69,417,PAUSED
18:30:12,18.48,32.0,428,372,4.53,49,27.11,46.39,515,317,2.24,34,18.41,38.33,542,PAUSED
18:31:12,20.78,48.52,491,383,2.03,44,21.93,33.29,548,59,2.79,20,27.49,33.07,559,IDLE
18:32:12,26.58,43.29,387,294,3.18,31,22.45,43.86,490,346,4.2,42,26.96,58.04,402,PRINTING
18:33:12,23.88,31.8,399,4,0.27,7,23.04,48.55,434,9,0.57,12,21.88,31.14,544,ERROR
18:34:12,27.43,42.42,436,71,1.18,41,25.55,58.38,522,326,3.96,13,18.05,32.46,441,IDLE
18:35:12,26.59,41.2,555,352,0.11,28,23.37,50.76,412,475,3.18,30,23.51,55.21,565,ERROR
18:36:12,26.01,37.76,389,95,2.93,6,25.55,33.22,441,329,3.47,45,25.24,43.45,386,ERROR
18:37:12,27.99,48.22,576,357,0.15,16,21.1,43.17,581,69,2.59,8,18.86,46.68,486,IDLE
18:38:12,20.37,38.94,569,174,3.65,49,18.89,55.64,532,2,2.52,13,21.71,40.0,563,ERROR
18:39:12,25.98,42.8,463,489,2.42,27,21.34,35.77,413,168,3.29,22,26.27,52.3,422,PRINTING
18:40:12,23.11,36.49,554,239,4.07,25,20.83,39.48,567,360,3.05,40,25.55,39.5,561,IDLE
18:41:12,20.55,38.3,559,209,4.73,18,23.18,47.63,492,158,4.7,37,23.58,32.33,411,PAUSED
18:42:12,22.6,33.33,567,268,4.08,25,22.14,43.27,521,99,1.28,26,27.42,37.71,433,IDLE
18:43:12,24.64,56.22,388,63,4.72,43,22.19,38.2,403,3,1.03,11,19.41,50.91,513,ERROR
18:44:12,23.58,51.83,474,314,4.64,36,21.73,45.46,392,154,1.84,45,25.83,50.17,585,IDLE
18:45:12,26.3,34.55,528,361,4.29,43,23.55,33.25,494,28,3.11,20,27.21,48.91,541,PAUSED
18:46:12,27.44,32.53,552,244,0.85,9,22.27,57.53,525,114,4.61,10,26.61,53.8,578,PRINTING
18:47:12,18.32,36.46,540,352,0.77,22,,,,,,,26.67,53.38,515,PRINTING
18:48:12,18.58,48.1,534,313,1.71,40,22.39,59.47,586,223,2.99,15,26.08,45.66,535,IDLE
18:49:12,,,,,,,23.48,52.32,594,193,3.03,27,19.96,37.67,496,PAUSED
18:50:12,23.01,41.51,587,105,2.23,12,21.06,49.73,566,413,2.2,0,24.21,52.0,398,IDLE
18:51:12,27.07,43.05,431,403,4.09,21,24.3,37.83,531,233,1.67,45,23.66,40.87,431,PAUSED
18:52:12,22.62,53.67,537,456,4.79,30,23.49,42.13,485,437,4.68,1,24.03,55.31,511,PAUSED
18:53:12,24.26,41.38,570,51,1.2,31,25.01,44.04,558,332,4.62,35,27.22,31.25,527,IDLE
18:54:12,23.44,38.22,507,49,3.66,50,24.88,50.92,451,415,4.96,23,20.83,46.2,388,ERROR
18:55:12,19.85,59.26,481,378,0.85,20,21.64,30.51,589,199,2.76,45,23.34,45.38,408,PAUSED
18:56:12,,,,,,,22.48,52.55,562,188,1.23,26,26.62,47.67,584,IDLE
18:57:12,25.32,57.09,578,232,3.23,16,26.37,52.14,394,64,4.06,29,19.66,50.81,421,PAUSED
18:58:12,22.59,33.43,511,482,1.34,28,22.19,40.74,397,236,4.57,33,,,,IDLE
18:59:12,27.46,40.61,596,68,3.07,47,20.15,32.11,496,54,0.35,22,27.58,48.87,572,IDLE
19:00:12,19.22,32.08,528,13,4.66,7,24.44,30.32,520,449,1.13,17,23.61,45.38,467,PRINTING
19:01:12,20.88,30.29,597,8,0.32,6,19.6,57.81,432,400,4.52,6,,,,IDLE
19:02:12,19.24,40.21,430,303,4.82,32,24.91,35.95,583,17,0.88,13,23.75,58.59,481,IDLE
19:03:12,20.33,38.24,403,204,3.15,18,26.28,50.67,448,196,1.49,42,27.1,48.95,590,PAUSED
19:04:12,25.53,39.43,588,416,0.22,1,21.13,53.29,466,168,1.21,14,27.89,39.28,483,PAUSED
19:05:12,25.47,50.31,528,394,3.47,32,26.47,50.57,544,126,2.22,47,19.79,50.28,555,PAUSED
19:06:12,23.76,59.66,421,144,2.36,44,18.74,57.57,404,209,3.91,32,,,,PAUSED
19:07:12,21.96,43.25,381,434,0.21,11,25.77,47.2,594,451,0.51,21,23.5,36.3,494,IDLE
19:08:12,22.55,42.58,454,416,3.09,40,23.94,57.86,492,492,2.01,44,25.64,49.71,494,IDLE
19:09:12,27.47,30.54,384,175,0.4,6,24.27,39.58,463,349,1.71,40,23.14,57.01,403,IDLE
19:10:12,25.68,57.05,533,209,1.16,48,,,,,,,23.38,57.8,415,IDLE
19:11:12,18.95,46.85,494,283,2.96,31,25.59,30.17,434,17,4.8,15,19.21,55.01,497,IDLE
19:12:12,21.65,48.85,444,20,1.48,4,22.91,49.92,530,96,1.24,1,22.55,51.78,469,IDLE
19:13:12,23.3,45.49,485,108,4.29,37,27.92,31.1,451,486,1.08,50,23.6,57.19,383,PAUSED
19:14:12,,,,,,,24.61,51.29,414,245,2.11,21,20.99,57.73,600,IDLE
19:15:12,24.64,55.35,388,92,4.66,8,18.22,48.2,572,151,1.29,40,19.02,50.61,455,IDLE
19:16:12,18.42,35.32,422,286,2.67,9,24.54,58.44,579,383,1.43,2,18.05,41.91,595,IDLE
19:17:12,21.13,34.89,583,379,0.99,13,24.6,57.07,599,280,0.42,3,27.22,33.12,591,IDLE
19:18:12,22.2,49.17,407,85,0.44,6,22.58,44.51,506,383,1.62,0,19.77,38.14,561,PRINTING
19:19:12,23.6,33.7,472,64,1.86,33,25.21,56.24,590,223,4.81,49,,,,IDLE
19:20:12,19.82,37.79,581,383,4.94,14,19.14,54.84,387,124,0.66,13,20.92,30.92,492,IDLE
19:21:12,20.45,32.22,448,218,1.31,6,24.26,49.95,422,437,3.82,1,18.83,39.18,426,IDLE
19:22:12,21.53,53.0,393,199,3.83,45,24.11,48.1,588,472,2.01,42,24.66,54.01,470,IDLE
19:23:12,24.16,38.0,427,291,1.69,33,23.53,46.07,595,93,3.92,16,23.24,48.32,400,PAUSED
19:24:12,26.41,30.17,426,201,4.5,32,20.16,34.68,437,356,4.99,21,,,,PAUSED
19:25:12,,,,,,,20.33,30.71,504,499,1.34,24,27.49,47.37,591,ERROR
19:26:12,19.11,34.46,490,220,0.65,22,20.49,57.74,543,53,0.1,35,27.78,47.29,444,IDLE
19:27:12,26.02,31.41,403,460,1.39,45,20.15,40.95,529,304,2.13,18,20.29,48.81,567,ERROR
19:28:12,25.81,51.29,504,5,1.14,47,19.71,33.1,545,208,4.95,13,24.57,49.02,503,PRINTING
19:29:12,22.43,30.51,426,489,2.96,18,20.66,37.32,565,367,3.56,37,19.19,55.26,442,ERROR
19:30:12,27.93,52.76,564,317,1.97,39,20.95,30.33,459,208,4.26,50,27.38,48.91,516,ERROR
19:31:12,26.94,43.22,572,281,1.46,20,19.23,47.18,528,315,4.88,49,23.71,46.42,563,IDLE
19:32:12,25.54,37.56,488,106,3.81,42,19.39,45.85,406,145,4.81,0,18.67,52.18,434,ERROR
19:33:12,26.44,31.8,429,244,2.06,28,25.76,54.41,564,446,4.5,23,,,,IDLE
19:34:12,20.78,39.61,583,245,4.51,47,22.19,35.86,565,93,0.66,21,19.54,37.54,454,PAUSED
19:35:12,,,,,,,26.06,40.45,554,221,3.4,10,18.96,43.73,564,PRINTING
19:36:12,26.91,32.65,388,278,1.89,0,19.67,53.36,416,140,1.69,25,,,,ERROR
19:37:12,19.36,56.39,498,385,2.93,48,23.33,56.27,523,287,1.91,36,23.0,30.76,524,IDLE
19:38:12,18.32,40.52,584,194,4.92,48,19.46,30.8,543,464,4.74,30,27.74,44.19,411,IDLE
19:39:12,24.38,32.3,492,387,4.81,34,18.53,46.8,565,244,4.07,7,18.38,30.03,475,ERROR
19:40:12,25.8,40.44,546,436,0.91,41,27.56,49.58,521,141,3.25,8,20.89,51.64,453,PAUSED
19:41:12,27.64,56.95,559,241,0.53,47,20.54,51.21,490,167,0.65,32,,,,ERROR
19:42:12,19.23,44.49,414,315,1.48,6,24.28,59.13,575,396,3.2,24,24.08,36.13,448,PRINTING
19:43:12,21.55,30.32,431,7,1.6,6,25.66,47.36,548,183,2.37,36,18.99,55.61,586,PAUSED
19:44:12,20.86,49.65,462,24,2.1,9,18.69,40.76,474,465,2.9,31,21.02,51.21,549,ERROR
19:45:12,22.46,55.52,472,162,2.44,44,23.47,59.18,473,386,4.6,21,20.43,50.6,402,PAUSED
19:46:12,21.12,38.57,397,406,3.35,21,25.85,36.72,445,481,0.07,38,,,,IDLE
19:47:12,20.32,58.15,429,471,1.52,30,,,,,,,22.91,43.46,486,PAUSED
19:48:12,21.59,50.67,458,121,0.67,5,26.84,50.87,600,467,4.97,25,18.54,47.12,392,PRINTING
19:49:12,18.72,46.84,506,181,3.13,22,27.58,51.91,505,291,1.42,48,24.13,49.1,530,PRINTING
19:50:12,24.49,51.72,510,45,4.56,17,23.41,57.63,489,26,0.4,27,26.39,44.44,541,PAUSED
19:51:12,27.3,41.61,394,490,2.46,23,19.09,38.13,504,161,4.55,1,19.92,46.98,498,PRINTING
19:52:12,27.84,45.3,548,192,4.25,40,22.79,45.65,532,277,4.23,4,19.38,55.79,511,ERROR
19:53:12,23.47,53.88,416,13,0.49,12,19.99,46.19,579,23,4.06,36,23.98,52.34,546,PRINTING
19:54:12,21.11,32.48,418,433,2.9,34,23.02,41.84,564,486,4.07,49,,,,PRINTING
19:55:12,24.49,55.63,455,60,2.96,4,21.32,41.11,522,39,1.44,38,,,,PRINTING
19:56:12,26.34,32.29,508,217,4.3,29,20.81,54.5,381,431,4.77,26,25.76,40.13,409,IDLE
19:57:12,19.43,58.8,539,70,3.16,49,23.12,52.88,499,54,4.21,13,21.58,42.49,432,IDLE
19:58:12,24.9,40.24,593,438,3.36,41,20.61,38.91,399,206,3.39,15,25.29,39.98,501,ERROR
19:59:12,19.52,31.06,481,63,4.27,42,19.38,40.14,465,288,4.19,5,18.74,54.04,556,PRINTING
20:00:12,20.1,56.06,530,89,0.48,47,,,,,,,18.11,37.87,450,IDLE
20:01:12,20.84,47.07,513,228,2.25,12,23.07,45.01,494,94,4.36,34,20.46,37.93,588,IDLE
20:02:12,,,,,,,19.92,40.67,553,92,4.25,45,20.96,43.35,437,ERROR
20:03:12,19.28,48.31,442,67,4.0,7,21.45,41.77,439,391,1.77,0,20.21,51.29,535,PAUSED
20:04:12,23.35,42.29,440,449,4.92,20,23.41,52.6,466,67,4.5,1,18.09,54.28,461,IDLE
20:05:12,25.38,55.81,577,22,3.56,22,27.87,34.83,580,174,2.71,21,19.41,35.71,433,PRINTING
20:06:12,23.91,54.29,427,146,1.57,3,27.37,38.4,439,120,3.9,33,,,,PRINTING
20:07:12,21.97,30.09,467,206,4.73,38,26.22,45.83,503,196,1.56,41,27.92,54.56,501,IDLE
20:08:12,21.38,41.23,583,420,4.59,3,19.89,41.7,548,16,0.47,19,23.33,34.94,481,PAUSED
20:09:12,22.14,36.62,444,311,4.17,49,18.51,46.71,520,288,4.71,0,22.3,41.78,410,PAUSED
20:10:12,27.58,43.88,524,47,4.29,42,27.52,55.63,555,48,1.45,28,27.25,34.2,488,IDLE
20:11:12,24.28,55.07,383,316,4.05,31,22.05,40.13,546,349,4.68,21,23.38,39.08,587,IDLE
20:12:12,27.66,47.07,431,158,1.58,35,26.1,36.6,491,214,1.33,15,22.12,38.24,541,ERROR
20:13:12,18.4,38.4,552,407,4.96,18,26.89,37.38,406,86,0.7,7,20.05,55.08,429,IDLE
20:14:12,22.47,44.35,555,123,2.94,15,24.63,30.69,400,79,0.97,12,23.88,54.17,510,IDLE
20:15:12,27.98,33.52,513,29,4.71,16,23.71,46.57,533,356,1.82,26,24.88,34.0,580,PAUSED
20:16:12,18.3,30.5,593,320,2.42,27,19.53,56.7,440,212,1.22,37,18.74,52.18,434,PAUSED
20:17:12,,,,,,,25.49,37.74,585,210,2.47,48,18.95,37.3,505,IDLE
20:18:12,21.81,43.38,421,73,4.93,20,22.55,48.4,485,294,2.64,20,26.74,46.15,518,IDLE
20:19:12,25.28,58.43,443,55,4.36,4,,,,,,,19.21,32.62,492,ERROR
20:20:12,27.68,57.38,392,435,4.75,6,26.98,40.59,418,146,4.85,45,20.51,57.86,409,ERROR
20:21:12,27.58,53.43,542,93,0.31,31,25.69,36.56,484,345,0.47,14,,,,IDLE
20:22:12,24.24,32.34,530,122,2.09,35,21.36,50.21,567,418,0.27,13,23.17,44.58,453,PRINTING
20:23:12,22.25,56.95,470,192,2.33,34,26.99,40.94,435,423,3.94,19,19.14,32.59,572,PAUSED
20:24:12,26.21,34.07,444,67,1.85,19,27.56,38.75,416,480,0.71,12,20.49,55.39,552,ERROR
20:25:12,25.35,59.79,431,407,2.75,4,19.42,58.31,430,272,2.32,7,25.61,45.07,519,PRINTING
20:26:12,27.42,49.06,383,329,2.81,41,26.84,54.31,564,231,0.62,8,24.09,52.27,429,IDLE
20:27:12,23.28,45.51,579,306,1.69,11,18.29,32.33,593,411,4.77,6,18.76,52.86,482,ERROR
20:28:12,19.5,55.22,528,213,1.64,22,21.3,55.14,473,262,4.81,7,,,,PRINTING
20:29:12,24.99,50.09,575,159,2.79,42,18.35,32.52,508,377,3.41,7,18.66,32.45,415,ERROR
20:30:12,22.03,34.74,443,354,2.77,6,20.84,35.76,424,326,0.35,23,26.17,43.24,556,PAUSED
20:31:12,18.99,49.72,493,318,2.68,2,20.64,48.02,393,181,4.6,17,26.89,49.13,546,ERROR
20:32:12,24.31,30.45,537,370,0.36,46,24.26,40.9,439,288,3.51,46,24.83,35.22,478,PRINTING
20:33:12,21.55,37.13,499,103,3.99,22,,,,,,,23.91,54.83,534,PRINTING
20:34:12,18.47,51.34,396,145,4.68,12,22.51,33.27,580,342,1.24,10,19.73,44.02,449,ERROR
20:35:12,27.39,39.81,412,49,2.81,0,24.48,46.33,430,296,4.62,23,20.57,38.38,569,PRINTING
20:36:12,20.33,38.31,475,382,2.14,41,26.71,48.25,393,106,1.69,32,20.8,54.06,512,PRINTING
20:37:12,18.24,32.56,441,29,1.13,39,26.1,32.76,524,288,1.66,42,24.02,48.94,488,PRINTING
20:38:12,27.61,50.42,500,322,0.07,43,22.34,42.83,598,295,2.95,41,24.23,57.81,401,PAUSED
20:39:12,22.19,33.05,503,259,0.88,7,21.99,39.71,467,310,0.5,43,23.98,50.09,543,ERROR
20:40:12,19.75,40.11,455,98,4.95,45,20.9,49.55,513,346,2.2,39,18.91,46.1,442,PAUSED
20:41:12,25.47,36.79,447,402,3.55,50,18.64,37.65,475,434,4.79,46,,,,PAUSED
20:42:12,26.79,58.86,481,178,2.99,47,19.55,41.68,553,117,0.68,42,22.35,43.6,502,IDLE
